respondent_id,version,task_id,set_items,best_item,worst_item,weight
208,208,11,"[39, 24, 2, 21, 28]",2,39,0.725691563393843
208,208,12,"[33, 26, 19, 8, 40]",33,26,0.725691563393843
208,208,13,"[22, 9, 11, 36, 16]",16,36,0.725691563393843
208,208,14,"[31, 13, 30, 6, 3]",3,13,0.725691563393843
208,208,15,"[5, 37, 34, 10, 28]",5,37,0.725691563393843
208,208,16,"[21, 35, 25, 18, 40]",25,35,0.725691563393843
208,208,17,"[20, 1, 23, 11, 4]",4,23,0.725691563393843
208,208,18,"[27, 30, 15, 17, 29]",15,17,0.725691563393843
209,209,1,"[28, 6, 37, 11, 31]",6,11,0.733808191509849
209,209,2,"[3, 36, 14, 27, 39]",39,14,0.733808191509849
209,209,3,"[40, 7, 16, 10, 19]",40,19,0.733808191509849
209,209,4,"[20, 8, 12, 24, 6]",6,24,0.733808191509849
209,209,5,"[29, 25, 18, 26, 22]",22,25,0.733808191509849
209,209,6,"[1, 5, 32, 13, 21]",5,13,0.733808191509849
209,209,7,"[9, 17, 35, 33, 37]",9,37,0.733808191509849
209,209,8,"[30, 23, 20, 14, 2]",2,30,0.733808191509849
209,209,9,"[11, 10, 6, 38, 24]",6,24,0.733808191509849
209,209,10,"[34, 31, 22, 15, 16]",22,31,0.733808191509849
209,209,11,"[28, 4, 40, 39, 12]",40,28,0.733808191509849
209,209,12,"[14, 32, 33, 7, 35]",7,14,0.733808191509849
209,209,13,"[25, 29, 9, 3, 5]",9,25,0.733808191509849
209,209,14,"[26, 23, 13, 2, 17]",2,26,0.733808191509849
209,209,15,"[36, 21, 35, 19, 38]",21,35,0.733808191509849
209,209,16,"[39, 22, 1, 37, 15]",22,39,0.733808191509849
209,209,17,"[18, 34, 7, 30, 8]",8,34,0.733808191509849
209,209,18,"[38, 4, 28, 40, 27]",4,27,0.733808191509849
210,210,1,"[30, 15, 40, 38, 33]",33,38,0.664754200787008
210,210,2,"[32, 17, 36, 6, 22]",6,22,0.664754200787008
210,210,3,"[29, 31, 26, 2, 16]",2,29,0.664754200787008
210,210,4,"[24, 18, 3, 7, 14]",3,24,0.664754200787008
210,210,5,"[12, 22, 19, 33, 13]",19,33,0.664754200787008
210,210,6,"[6, 40, 20, 5, 27]",27,6,0.664754200787008
210,210,7,"[1, 35, 8, 31, 11]",1,31,0.664754200787008
210,210,8,"[19, 21, 15, 34, 9]",21,19,0.664754200787008
210,210,9,"[23, 38, 14, 28, 37]",38,28,0.664754200787008
210,210,10,"[22, 29, 10, 4, 36]",10,29,0.664754200787008
210,210,11,"[40, 12, 39, 35, 30]",40,12,0.664754200787008
210,210,12,"[8, 27, 13, 25, 9]",9,27,0.664754200787008
210,210,13,"[16, 6, 23, 20, 34]",6,34,0.664754200787008
210,210,14,"[15, 28, 31, 17, 19]",17,28,0.664754200787008
210,210,15,"[24, 36, 7, 1, 5]",1,36,0.664754200787008
210,210,16,"[3, 26, 37, 18, 4]",3,18,0.664754200787008
210,210,17,"[33, 32, 11, 2, 10]",2,33,0.664754200787008
210,210,18,"[21, 25, 39, 23, 30]",21,30,0.664754200787008
211,211,1,"[32, 30, 29, 34, 28]",34,28,1.27949286434811
211,211,2,"[4, 19, 6, 17, 7]",6,17,1.27949286434811
211,211,3,"[39, 9, 14, 26, 11]",14,26,1.27949286434811
211,211,4,"[31, 20, 12, 1, 38]",1,31,1.27949286434811
211,211,5,"[36, 35, 27, 15, 23]",15,35,1.27949286434811
211,211,6,"[10, 16, 21, 8, 3]",16,3,1.27949286434811
211,211,7,"[2, 24, 28, 22, 25]",2,25,1.27949286434811
211,211,8,"[18, 13, 5, 29, 32]",5,32,1.27949286434811
211,211,9,"[19, 11, 30, 20, 37]",37,30,1.27949286434811
211,211,10,"[9, 7, 40, 23, 6]",6,23,1.27949286434811
211,211,11,"[16, 1, 26, 27, 33]",16,26,1.27949286434811
211,211,12,"[25, 3, 38, 12, 36]",3,25,1.27949286434811
211,211,13,"[39, 2, 22, 8, 18]",2,18,1.27949286434811
211,211,14,"[31, 5, 4, 21, 15]",15,31,1.27949286434811
211,211,15,"[35, 13, 17, 10, 14]",10,13,1.27949286434811
211,211,16,"[34, 37, 24, 40, 33]",34,24,1.27949286434811
211,211,17,"[7, 28, 1, 3, 39]",3,28,1.27949286434811
211,211,18,"[27, 14, 20, 21, 29]",14,20,1.27949286434811
212,212,1,"[22, 38, 9, 30, 10]",10,30,1.09803605259525
212,212,2,"[6, 8, 12, 32, 21]",8,32,1.09803605259525
212,212,3,"[13, 26, 7, 24, 20]",24,26,1.09803605259525
212,212,4,"[11, 15, 2, 35, 3]",3,15,1.09803605259525
212,212,5,"[17, 40, 29, 23, 5]",5,29,1.09803605259525
212,212,6,"[14, 1, 4, 16, 25]",1,14,1.09803605259525
212,212,7,"[18, 10, 39, 19, 27]",10,27,1.09803605259525
212,212,8,"[37, 30, 31, 9, 36]",9,30,1.09803605259525
212,212,9,"[28, 34, 13, 11, 12]",34,28,1.09803605259525
212,212,10,"[21, 8, 38, 15, 26]",8,26,1.09803605259525
212,212,11,"[33, 3, 23, 19, 22]",3,19,1.09803605259525
212,212,12,"[37, 18, 16, 25, 32]",37,18,1.09803605259525
212,212,13,"[29, 20, 36, 1, 2]",2,29,1.09803605259525
212,212,14,"[17, 39, 34, 31, 24]",17,39,1.09803605259525
212,212,15,"[5, 33, 28, 6, 35]",5,28,1.09803605259525
212,212,16,"[40, 21, 36, 14, 13]",21,13,1.09803605259525
212,212,17,"[7, 16, 32, 4, 27]",7,27,1.09803605259525
212,212,18,"[11, 18, 15, 24, 12]",24,12,1.09803605259525
213,213,1,"[35, 23, 34, 26, 21]",34,26,0.664754200787008
213,213,2,"[15, 39, 25, 6, 33]",15,33,0.664754200787008
213,213,3,"[8, 4, 10, 29, 11]",4,29,0.664754200787008
213,213,4,"[19, 2, 5, 12, 9]",2,19,0.664754200787008
213,213,5,"[27, 31, 24, 32, 23]",32,27,0.664754200787008
213,213,6,"[36, 28, 30, 16, 26]",16,28,0.664754200787008
213,213,7,"[20, 17, 3, 18, 40]",3,17,0.664754200787008
213,213,8,"[38, 37, 22, 13, 6]",22,13,0.664754200787008
213,213,9,"[34, 10, 1, 25, 31]",1,34,0.664754200787008
213,213,10,"[14, 5, 26, 19, 8]",14,26,0.664754200787008
213,213,11,"[4, 9, 18, 30, 2]",2,18,0.664754200787008
213,213,12,"[16, 24, 35, 38, 17]",16,24,0.664754200787008
213,213,13,"[10, 11, 15, 7, 20]",15,20,0.664754200787008
213,213,14,"[12, 33, 29, 22, 14]",14,29,0.664754200787008
213,213,15,"[32, 39, 13, 40, 1]",1,13,0.664754200787008
213,213,16,"[9, 19, 28, 36, 24]",9,24,0.664754200787008
213,213,17,"[2, 27, 21, 37, 17]",17,27,0.664754200787008
213,213,18,"[3, 14, 25, 31, 7]",14,25,0.664754200787008
214,214,1,"[1, 18, 33, 14, 19]",19,14,0.757315478001565
214,214,2,"[5, 7, 11, 22, 21]",22,5,0.757315478001565
214,214,3,"[34, 3, 27, 37, 39]",34,27,0.757315478001565
214,214,4,"[25, 30, 26, 13, 17]",17,26,0.757315478001565
214,214,5,"[23, 10, 8, 28, 18]",10,28,0.757315478001565
214,214,6,"[20, 32, 19, 9, 35]",9,32,0.757315478001565
214,214,7,"[29, 12, 2, 15, 7]",7,29,0.757315478001565
214,214,8,"[5, 33, 4, 27, 36]",5,27,0.757315478001565
214,214,9,"[13, 21, 23, 3, 30]",3,30,0.757315478001565
214,214,10,"[38, 6, 16, 39, 29]",16,29,0.757315478001565
214,214,11,"[14, 24, 31, 26, 10]",10,26,0.757315478001565
214,214,12,"[3, 25, 9, 28, 20]",3,28,0.757315478001565
214,214,13,"[30, 22, 40, 1, 35]",22,30,0.757315478001565
214,214,14,"[15, 32, 8, 5, 38]",8,32,0.757315478001565
214,214,15,"[12, 36, 17, 4, 34]",36,34,0.757315478001565
214,214,16,"[21, 2, 16, 20, 24]",2,24,0.757315478001565
214,214,17,"[40, 31, 18, 11, 13]",40,11,0.757315478001565
214,214,18,"[26, 37, 6, 8, 23]",8,26,0.757315478001565
215,215,1,"[19, 27, 10, 5, 25]",27,19,1.26534043612892
215,215,2,"[37, 4, 7, 35, 39]",37,39,1.26534043612892
215,215,3,"[9, 8, 12, 16, 14]",9,14,1.26534043612892
215,215,4,"[2, 40, 34, 24, 13]",2,13,1.26534043612892
215,215,5,"[6, 22, 21, 31, 18]",6,18,1.26534043612892
215,215,6,"[26, 1, 3, 29, 15]",26,15,1.26534043612892
215,215,7,"[17, 33, 38, 20, 30]",17,30,1.26534043612892
215,215,8,"[11, 25, 23, 32, 36]",11,36,1.26534043612892
215,215,9,"[7, 40, 27, 12, 28]",7,28,1.26534043612892
215,215,10,"[1, 34, 6, 4, 9]",1,9,1.26534043612892
215,215,11,"[18, 5, 35, 20, 26]",18,26,1.26534043612892
215,215,12,"[10, 17, 2, 3, 32]",10,32,1.26534043612892
215,215,13,"[23, 38, 31, 19, 16]",23,16,1.26534043612892
215,215,14,"[36, 13, 37, 33, 29]",36,29,1.26534043612892
215,215,15,"[22, 28, 15, 24, 8]",22,8,1.26534043612892
215,215,16,"[39, 14, 30, 11, 5]",39,5,1.26534043612892
215,215,17,"[31, 12, 32, 33, 21]",31,21,1.26534043612892
215,215,18,"[27, 9, 22, 26, 17]",27,17,1.26534043612892
216,216,1,"[35, 3, 8, 13, 4]",3,13,1.09803605259525
216,216,2,"[33, 26, 7, 21, 28]",21,26,1.09803605259525
216,216,3,"[30, 15, 6, 10, 40]",6,30,1.09803605259525
216,216,4,"[4, 20, 39, 31, 2]",2,39,1.09803605259525
216,216,5,"[8, 29, 17, 25, 11]",8,29,1.09803605259525
216,216,6,"[24, 38, 19, 1, 3]",3,38,1.09803605259525
216,216,7,"[37, 7, 16, 32, 22]",7,32,1.09803605259525
216,216,8,"[14, 36, 27, 34, 35]",14,27,1.09803605259525
216,216,9,"[25, 15, 20, 18, 12]",15,12,1.09803605259525
216,216,10,"[21, 31, 9, 2, 38]",2,31,1.09803605259525
216,216,11,"[28, 5, 1, 17, 37]",5,28,1.09803605259525
216,216,12,"[16, 11, 33, 36, 24]",16,24,1.09803605259525
216,216,13,"[29, 23, 22, 10, 34]",10,29,1.09803605259525
216,216,14,"[18, 30, 14, 27, 6]",6,27,1.09803605259525
216,216,15,"[32, 19, 26, 40, 39]",40,26,1.09803605259525
216,216,16,"[13, 23, 5, 9, 12]",9,13,1.09803605259525
216,216,17,"[28, 6, 35, 16, 2]",2,28,1.09803605259525
216,216,18,"[4, 32, 24, 30, 1]",1,32,1.09803605259525
219,219,1,"[12, 37, 19, 20, 13]",13,19,0.664754200787008
219,219,2,"[5, 10, 2, 33, 27]",5,27,0.664754200787008
219,219,3,"[24, 25, 26, 11, 30]",11,26,0.664754200787008
219,219,4,"[23, 35, 39, 1, 28]",23,28,0.664754200787008
219,219,5,"[3, 36, 4, 15, 22]",3,15,0.664754200787008
219,219,6,"[34, 16, 18, 7, 31]",7,16,0.664754200787008
219,219,7,"[21, 23, 5, 30, 20]",5,21,0.664754200787008
219,219,8,"[32, 17, 9, 8, 14]",9,14,0.664754200787008
219,219,9,"[36, 21, 38, 37, 10]",10,21,0.664754200787008
219,219,10,"[27, 3, 11, 23, 19]",3,27,0.664754200787008
219,219,11,"[9, 29, 40, 35, 16]",40,29,0.664754200787008
219,219,12,"[15, 28, 6, 13, 21]",13,28,0.664754200787008
219,219,13,"[17, 20, 33, 34, 25]",34,25,0.664754200787008
219,219,14,"[7, 26, 22, 12, 32]",7,26,0.664754200787008
219,219,15,"[4, 31, 2, 14, 5]",2,14,0.664754200787008
219,219,16,"[24, 18, 8, 1, 37]",8,18,0.664754200787008
219,219,17,"[39, 6, 29, 38, 40]",6,29,0.664754200787008
219,219,18,"[13, 22, 30, 17, 16]",13,16,0.664754200787008
220,220,1,"[40, 10, 3, 29, 14]",3,29,0.563296097053295
220,220,2,"[16, 6, 36, 26, 23]",16,26,0.563296097053295
220,220,3,"[22, 33, 18, 11, 35]",22,35,0.563296097053295
220,220,4,"[1, 9, 38, 15, 27]",15,38,0.563296097053295
220,220,5,"[2, 30, 34, 12, 19]",2,12,0.563296097053295
220,220,6,"[31, 39, 7, 17, 37]",31,37,0.563296097053295
220,220,7,"[32, 10, 24, 21, 25]",25,32,0.563296097053295
220,220,8,"[13, 8, 20, 4, 6]",6,13,0.563296097053295
220,220,9,"[36, 5, 1, 18, 29]",5,29,0.563296097053295
220,220,10,"[40, 2, 37, 26, 15]",15,26,0.563296097053295
220,220,11,"[16, 14, 25, 33, 12]",16,12,0.563296097053295
220,220,12,"[39, 34, 13, 27, 11]",27,13,0.563296097053295
220,220,13,"[28, 5, 32, 8, 38]",5,28,0.563296097053295
220,220,14,"[36, 19, 29, 35, 7]",19,35,0.563296097053295
220,220,15,"[18, 24, 10, 23, 4]",24,18,0.563296097053295
220,220,16,"[20, 1, 21, 6, 17]",6,17,0.563296097053295
220,220,17,"[22, 11, 31, 9, 28]",22,28,0.563296097053295
220,220,18,"[35, 3, 30, 32, 33]",3,35,0.563296097053295
221,221,1,"[5, 24, 20, 22, 39]",5,24,0.757315478001565
221,221,2,"[25, 31, 27, 40, 8]",8,27,0.757315478001565
221,221,3,"[38, 12, 34, 23, 3]",3,38,0.757315478001565
221,221,4,"[2, 35, 11, 10, 17]",2,17,0.757315478001565
221,221,5,"[13, 32, 14, 19, 18]",18,14,0.757315478001565
221,221,6,"[1, 21, 16, 29, 39]",39,29,0.757315478001565
221,221,7,"[6, 33, 9, 7, 37]",6,7,0.757315478001565
221,221,8,"[26, 15, 4, 36, 40]",40,26,0.757315478001565
221,221,9,"[14, 38, 35, 24, 28]",14,28,0.757315478001565
221,221,10,"[34, 1, 22, 2, 32]",2,32,0.757315478001565
221,221,11,"[12, 18, 27, 30, 21]",21,27,0.757315478001565
221,221,12,"[19, 16, 3, 6, 8]",6,8,0.757315478001565
221,221,13,"[39, 9, 33, 36, 13]",39,36,0.757315478001565
221,221,14,"[25, 7, 15, 5, 23]",5,25,0.757315478001565
221,221,15,"[4, 11, 29, 37, 34]",4,29,0.757315478001565
221,221,16,"[27, 20, 28, 10, 26]",10,26,0.757315478001565
221,221,17,"[19, 17, 36, 31, 24]",36,24,0.757315478001565
221,221,18,"[30, 40, 38, 11, 7]",40,38,0.757315478001565
222,222,1,"[28, 2, 33, 18, 15]",2,28,0.664754200787008
222,222,2,"[29, 30, 32, 31, 6]",29,6,0.664754200787008
222,222,3,"[37, 4, 16, 9, 5]",5,16,0.664754200787008
222,222,4,"[8, 12, 14, 11, 36]",8,36,0.664754200787008
222,222,5,"[18, 34, 26, 3, 20]",3,18,0.664754200787008
222,222,6,"[38, 39, 19, 22, 25]",22,38,0.664754200787008
222,222,7,"[35, 15, 10, 13, 1]",1,35,0.664754200787008
222,222,8,"[20, 29, 24, 27, 9]",9,20,0.664754200787008
222,222,9,"[23, 7, 31, 33, 8]",8,7,0.664754200787008
222,222,10,"[6, 22, 21, 34, 14]",6,34,0.664754200787008
222,222,11,"[10, 28, 19, 4, 16]",10,28,0.664754200787008
222,222,12,"[35, 37, 17, 25, 27]",17,27,0.664754200787008
222,222,13,"[14, 39, 32, 40, 23]",39,14,0.664754200787008
222,222,14,"[24, 26, 1, 38, 12]",1,26,0.664754200787008
222,222,15,"[3, 13, 5, 2, 36]",3,36,0.664754200787008
222,222,16,"[21, 40, 22, 20, 11]",22,20,0.664754200787008
222,222,17,"[10, 4, 7, 17, 30]",10,30,0.664754200787008
222,222,18,"[33, 35, 40, 12, 6]",6,35,0.664754200787008
223,223,1,"[22, 36, 12, 6, 15]",6,36,0.88246624313761
223,223,2,"[18, 38, 4, 39, 33]",4,18,0.88246624313761
223,223,3,"[31, 11, 13, 1, 9]",9,31,0.88246624313761
223,223,4,"[30, 26, 29, 28, 19]",19,26,0.88246624313761
223,223,5,"[16, 14, 25, 20, 2]",2,25,0.88246624313761
223,223,6,"[17, 40, 34, 36, 38]",17,38,0.88246624313761
223,223,7,"[7, 12, 5, 27, 32]",7,27,0.88246624313761
223,223,8,"[37, 3, 23, 31, 26]",3,26,0.88246624313761
223,223,9,"[15, 8, 39, 34, 24]",15,34,0.88246624313761
223,223,10,"[1, 25, 6, 14, 10]",6,25,0.88246624313761
223,223,11,"[9, 23, 18, 16, 35]",23,16,0.88246624313761
223,223,12,"[7, 24, 21, 19, 40]",7,24,0.88246624313761
223,223,13,"[2, 27, 38, 32, 4]",2,38,0.88246624313761
223,223,14,"[11, 33, 17, 5, 29]",17,29,0.88246624313761
223,223,15,"[8, 20, 28, 30, 3]",3,20,0.88246624313761
223,223,16,"[13, 35, 10, 21, 22]",10,21,0.88246624313761
223,223,17,"[6, 19, 37, 2, 18]",6,37,0.88246624313761
223,223,18,"[33, 31, 26, 32, 34]",34,33,0.88246624313761
224,224,1,"[19, 13, 17, 14, 28]",13,28,1.27949286434811
224,224,2,"[3, 27, 15, 24, 35]",3,24,1.27949286434811
224,224,3,"[29, 32, 37, 25, 40]",40,29,1.27949286434811
224,224,4,"[30, 22, 16, 1, 33]",1,30,1.27949286434811
224,224,5,"[39, 8, 2, 21, 26]",2,26,1.27949286434811
224,224,6,"[9, 10, 36, 18, 23]",10,23,1.27949286434811
224,224,7,"[34, 5, 13, 6, 7]",13,34,1.27949286434811
224,224,8,"[38, 31, 20, 4, 11]",4,31,1.27949286434811
224,224,9,"[40, 28, 12, 3, 1]",3,28,1.27949286434811
224,224,10,"[15, 23, 39, 29, 17]",17,29,1.27949286434811
224,224,11,"[27, 21, 8, 16, 33]",8,27,1.27949286434811
224,224,12,"[18, 14, 34, 10, 38]",10,18,1.27949286434811
224,224,13,"[26, 6, 22, 9, 4]",6,26,1.27949286434811
224,224,14,"[31, 7, 25, 35, 36]",7,25,1.27949286434811
224,224,15,"[23, 15, 32, 19, 20]",15,23,1.27949286434811
224,224,16,"[12, 2, 11, 39, 27]",2,27,1.27949286434811
224,224,17,"[14, 37, 24, 5, 30]",5,24,1.27949286434811
224,224,18,"[4, 25, 28, 33, 34]",4,28,1.27949286434811
225,225,1,"[20, 29, 12, 35, 37]",20,35,1.94954610920668
225,225,2,"[32, 9, 3, 24, 2]",24,32,1.94954610920668
225,225,3,"[11, 18, 7, 28, 16]",16,11,1.94954610920668
225,225,4,"[27, 14, 31, 13, 29]",14,29,1.94954610920668
225,225,5,"[22, 26, 5, 40, 10]",5,26,1.94954610920668
225,225,6,"[17, 21, 23, 25, 12]",17,12,1.94954610920668
225,225,7,"[19, 34, 1, 8, 37]",19,37,1.94954610920668
225,225,8,"[36, 20, 9, 14, 39]",14,39,1.94954610920668
225,225,9,"[4, 33, 30, 15, 13]",15,13,1.94954610920668
225,225,10,"[11, 38, 35, 26, 3]",3,26,1.94954610920668
225,225,11,"[10, 17, 6, 16, 24]",16,10,1.94954610920668
225,225,12,"[34, 27, 1, 23, 36]",1,27,1.94954610920668
225,225,13,"[5, 15, 18, 21, 31]",15,18,1.94954610920668
225,225,14,"[8, 7, 38, 22, 2]",8,38,1.94954610920668
225,225,15,"[25, 19, 35, 30, 39]",25,39,1.94954610920668
225,225,16,"[9, 1, 40, 33, 20]",9,33,1.94954610920668
225,225,17,"[28, 6, 23, 32, 13]",6,28,1.94954610920668
225,225,18,"[21, 4, 14, 37, 3]",14,37,1.94954610920668
226,226,1,"[20, 16, 32, 7, 3]",7,32,1.81541793809307
226,226,2,"[29, 40, 8, 17, 4]",4,29,1.81541793809307
226,226,3,"[23, 19, 24, 11, 22]",22,24,1.81541793809307
226,226,4,"[13, 2, 25, 26, 30]",30,26,1.81541793809307
226,226,5,"[21, 10, 15, 34, 9]",9,34,1.81541793809307
226,226,6,"[16, 36, 39, 37, 32]",16,36,1.81541793809307
226,226,7,"[17, 18, 27, 28, 22]",22,28,1.81541793809307
226,226,8,"[14, 5, 26, 35, 1]",5,26,1.81541793809307
226,226,9,"[33, 29, 6, 3, 10]",6,33,1.81541793809307
226,226,10,"[38, 8, 9, 12, 13]",13,38,1.81541793809307
226,226,11,"[36, 28, 30, 39, 31]",31,28,1.81541793809307
226,226,12,"[37, 23, 40, 27, 34]",27,34,1.81541793809307
226,226,13,"[1, 25, 11, 7, 29]",1,29,1.81541793809307
226,226,14,"[2, 16, 33, 15, 14]",2,33,1.81541793809307
226,226,15,"[24, 12, 19, 10, 20]",10,24,1.81541793809307
226,226,16,"[28, 9, 21, 38, 5]",5,38,1.81541793809307
226,226,17,"[40, 3, 31, 18, 22]",3,18,1.81541793809307
226,226,18,"[6, 11, 8, 4, 35]",6,35,1.81541793809307
227,227,1,"[30, 6, 9, 40, 11]",6,30,0.941797054259014
227,227,2,"[12, 32, 10, 31, 1]",1,12,0.941797054259014
227,227,3,"[33, 13, 24, 37, 18]",37,13,0.941797054259014
227,227,4,"[5, 19, 36, 8, 27]",5,27,0.941797054259014
227,227,5,"[34, 35, 15, 14, 6]",15,35,0.941797054259014
227,227,6,"[26, 21, 12, 29, 16]",16,26,0.941797054259014
227,227,7,"[23, 30, 4, 9, 7]",4,23,0.941797054259014
227,227,8,"[3, 37, 28, 22, 10]",22,3,0.941797054259014
227,227,9,"[25, 17, 2, 38, 15]",15,17,0.941797054259014
227,227,10,"[31, 1, 20, 5, 6]",6,31,0.941797054259014
227,227,11,"[16, 36, 13, 21, 11]",16,13,0.941797054259014
227,227,12,"[32, 24, 33, 19, 4]",4,24,0.941797054259014
227,227,13,"[8, 39, 23, 20, 25]",20,25,0.941797054259014
227,227,14,"[9, 22, 14, 17, 12]",14,17,0.941797054259014
227,227,15,"[35, 2, 16, 40, 34]",16,35,0.941797054259014
227,227,16,"[32, 30, 29, 28, 18]",18,29,0.941797054259014
227,227,17,"[27, 1, 3, 23, 38]",1,38,0.941797054259014
227,227,18,"[10, 7, 31, 39, 26]",10,26,0.941797054259014
228,228,1,"[15, 40, 16, 10, 20]",10,20,1.13321125009949
228,228,2,"[25, 11, 5, 18, 12]",5,11,1.13321125009949
228,228,3,"[2, 9, 29, 3, 17]",3,29,1.13321125009949
228,228,4,"[30, 8, 36, 15, 24]",8,30,1.13321125009949
228,228,5,"[37, 10, 13, 23, 38]",10,38,1.13321125009949
228,228,6,"[31, 28, 40, 27, 6]",6,31,1.13321125009949
228,228,7,"[7, 34, 14, 32, 21]",7,32,1.13321125009949
228,228,8,"[39, 4, 1, 26, 19]",1,39,1.13321125009949
228,228,9,"[22, 16, 30, 33, 37]",22,30,1.13321125009949
228,228,10,"[28, 34, 8, 9, 25]",9,28,1.13321125009949
228,228,11,"[39, 24, 35, 13, 5]",5,39,1.13321125009949
228,228,12,"[38, 26, 6, 36, 17]",6,26,1.13321125009949
228,228,13,"[4, 23, 21, 2, 29]",2,29,1.13321125009949
228,228,14,"[7, 18, 37, 12, 8]",8,12,1.13321125009949
228,228,15,"[3, 33, 19, 31, 14]",3,31,1.13321125009949
228,228,16,"[11, 32, 25, 1, 15]",1,11,1.13321125009949
228,228,17,"[35, 20, 27, 22, 7]",7,35,1.13321125009949
228,228,18,"[26, 5, 11, 23, 33]",5,26,1.13321125009949
229,229,1,"[38, 29, 20, 37, 36]",20,36,1.09803605259525
229,229,2,"[11, 17, 21, 24, 39]",17,11,1.09803605259525
229,229,3,"[5, 27, 18, 16, 9]",16,27,1.09803605259525
229,229,4,"[12, 35, 2, 31, 30]",2,12,1.09803605259525
229,229,5,"[13, 7, 26, 19, 15]",15,19,1.09803605259525
229,229,6,"[6, 25, 22, 4, 3]",3,25,1.09803605259525
229,229,7,"[24, 14, 28, 29, 23]",14,28,1.09803605259525
229,229,8,"[40, 8, 33, 38, 32]",8,38,1.09803605259525
229,229,9,"[17, 10, 37, 30, 27]",10,27,1.09803605259525
229,229,10,"[1, 31, 34, 13, 16]",1,13,1.09803605259525
229,229,11,"[20, 15, 12, 4, 28]",15,28,1.09803605259525
229,229,12,"[19, 36, 10, 25, 2]",2,25,1.09803605259525
229,229,13,"[21, 14, 39, 18, 40]",40,18,1.09803605259525
229,229,14,"[9, 1, 7, 17, 35]",1,35,1.09803605259525
229,229,15,"[29, 22, 32, 8, 5]",5,29,1.09803605259525
229,229,16,"[13, 3, 34, 11, 26]",3,26,1.09803605259525
229,229,17,"[19, 23, 38, 6, 35]",6,19,1.09803605259525
229,229,18,"[33, 39, 27, 10, 9]",10,33,1.09803605259525
230,230,1,"[30, 5, 3, 36, 23]",36,23,0.563296097053295
230,230,2,"[24, 2, 6, 7, 40]",24,2,0.563296097053295
230,230,3,"[31, 32, 9, 22, 39]",22,39,0.563296097053295
230,230,4,"[36, 33, 1, 21, 28]",33,28,0.563296097053295
230,230,5,"[10, 37, 11, 2, 29]",10,29,0.563296097053295
230,230,6,"[14, 13, 17, 20, 8]",17,8,0.563296097053295
230,230,7,"[36, 12, 23, 40, 22]",12,23,0.563296097053295
230,230,8,"[18, 9, 35, 11, 19]",11,18,0.563296097053295
230,230,9,"[15, 38, 37, 25, 31]",15,25,0.563296097053295
230,230,10,"[34, 20, 17, 33, 26]",17,26,0.563296097053295
230,230,11,"[3, 6, 39, 12, 29]",3,29,0.563296097053295
230,230,12,"[5, 16, 10, 8, 19]",16,19,0.563296097053295
230,230,13,"[1, 22, 4, 14, 30]",22,30,0.563296097053295
230,230,14,"[7, 24, 28, 38, 11]",24,28,0.563296097053295
230,230,15,"[32, 37, 27, 35, 21]",27,35,0.563296097053295
230,230,16,"[40, 25, 13, 2, 5]",13,25,0.563296097053295
230,230,17,"[16, 12, 4, 34, 24]",24,34,0.563296097053295
230,230,18,"[18, 15, 29, 26, 27]",15,29,0.563296097053295
231,231,1,"[4, 35, 25, 28, 27]",27,4,0.855074241522319
231,231,2,"[23, 31, 8, 16, 1]",16,23,0.855074241522319
231,231,3,"[29, 19, 7, 39, 34]",29,19,0.855074241522319
231,231,4,"[6, 32, 26, 13, 37]",6,32,0.855074241522319
231,231,5,"[20, 36, 11, 2, 14]",14,20,0.855074241522319
231,231,6,"[21, 3, 38, 30, 18]",21,38,0.855074241522319
231,231,7,"[17, 40, 31, 5, 4]",4,31,0.855074241522319
231,231,8,"[27, 13, 19, 22, 24]",27,19,0.855074241522319
231,231,9,"[12, 10, 14, 7, 33]",14,10,0.855074241522319
231,231,10,"[8, 11, 18, 6, 1]",6,18,0.855074241522319
231,231,11,"[22, 38, 2, 39, 28]",28,2,0.855074241522319
231,231,12,"[26, 24, 23, 9, 25]",23,26,0.855074241522319
231,231,13,"[3, 17, 16, 32, 36]",16,32,0.855074241522319
231,231,14,"[37, 39, 15, 5, 33]",15,39,0.855074241522319
231,231,15,"[35, 40, 12, 19, 21]",40,12,0.855074241522319
231,231,16,"[2, 18, 20, 34, 30]",20,2,0.855074241522319
231,231,17,"[9, 29, 13, 31, 10]",10,9,0.855074241522319
231,231,18,"[15, 14, 3, 26, 8]",15,8,0.855074241522319
232,232,1,"[20, 26, 21, 25, 16]",21,26,0.686049367051532
232,232,2,"[14, 27, 29, 4, 38]",4,27,0.686049367051532
232,232,3,"[19, 1, 17, 37, 2]",37,19,0.686049367051532
232,232,4,"[13, 18, 36, 3, 7]",7,13,0.686049367051532
232,232,5,"[32, 28, 11, 23, 12]",32,12,0.686049367051532
232,232,6,"[40, 8, 30, 15, 9]",15,30,0.686049367051532
232,232,7,"[5, 21, 31, 24, 34]",5,24,0.686049367051532
232,232,8,"[39, 4, 10, 36, 35]",4,35,0.686049367051532
232,232,9,"[22, 33, 6, 19, 17]",6,19,0.686049367051532
232,232,10,"[28, 26, 38, 16, 37]",16,26,0.686049367051532
232,232,11,"[39, 11, 3, 27, 40]",40,27,0.686049367051532
232,232,12,"[6, 9, 24, 20, 32]",6,24,0.686049367051532
232,232,13,"[15, 10, 5, 1, 7]",5,7,0.686049367051532
